"university_id","student_hostel_id","survey_year"
"0543","170806","2015"
"0543","170807","2015"
"0543","170808","2015"
"0084","170883","2015"
"0084","170884","2015"
"0209","170904","2015"
"0209","170905","2015"
"0209","170906","2015"
"0448","170908","2015"
"0448","170909","2015"
"0448","170910","2015"
"0448","170911","2015"
"0448","170912","2015"
"0448","170913","2015"
"0448","170914","2015"
"0448","170915","2015"
"0508","170926","2015"
"0508","170927","2015"
"0508","170928","2015"
"0508","170929","2015"
"0508","170930","2015"
"0508","170931","2015"
"0052","170932","2015"
"0052","170933","2015"
"0052","170934","2015"
"0052","170935","2015"
"0052","170936","2015"
"0052","170937","2015"
"0052","170938","2015"
"0052","170939","2015"
"0052","170940","2015"
"0052","170941","2015"
"0052","170942","2015"
"0052","170943","2015"
"0052","170944","2015"
"0052","170945","2015"
"0052","170946","2015"
"0052","170947","2015"
"0052","170948","2015"
"0052","170949","2015"
"0052","170950","2015"
"0052","170951","2015"
"0052","170952","2015"
"0088","171033","2015"
"0088","171034","2015"
"0088","171035","2015"
"0088","171036","2015"
"0088","171037","2015"
"0590","171190","2015"
"0590","171191","2015"
"0287","171192","2015"
"0287","171193","2015"
"0620","171198","2015"
"0620","171199","2015"
"0620","171200","2015"
"0620","171201","2015"
"0620","171202","2015"
"0563","171220","2015"
"0563","171221","2015"
"0701","171447","2015"
"0701","171448","2015"
"0701","171449","2015"
"0701","171450","2015"
"0701","171451","2015"
"0701","171452","2015"
"0701","171453","2015"
"0701","171454","2015"
"0701","171455","2015"
"0701","171456","2015"
"0701","171457","2015"
"0701","171458","2015"
"0701","171459","2015"
"0701","171460","2015"
"0701","171461","2015"
"0701","171462","2015"
"0257","171468","2015"
"0257","171469","2015"
"0257","171470","2015"
"0257","171471","2015"
"0257","171472","2015"
"0257","171473","2015"
"0257","171474","2015"
"0257","171475","2015"
"0257","171476","2015"
"0257","171477","2015"
"0257","171478","2015"
"0257","171479","2015"
"0257","171480","2015"
"0257","171481","2015"
"0568","171511","2015"
"0568","171512","2015"
"0568","171513","2015"
"0568","171514","2015"
"0568","171515","2015"
"0568","171516","2015"
"0568","171517","2015"
"0568","171518","2015"
"0568","171519","2015"
"0568","171520","2015"
"0535","171583","2015"
"0535","171584","2015"
"0535","171585","2015"
"0337","171635","2015"
"0337","171636","2015"
"0337","171637","2015"
"0337","171638","2015"
"0337","171639","2015"
"0337","171640","2015"
"0337","171641","2015"
"0747","171642","2015"
"0747","171643","2015"
"0747","171644","2015"
"0747","171645","2015"
"0747","171646","2015"
"0747","171647","2015"
"0747","171648","2015"
"0747","171649","2015"
"0747","171650","2015"
"0747","171651","2015"
"0747","171652","2015"
"0509","171709","2015"
"0509","171710","2015"
"0289","171799","2015"
"0289","171800","2015"
"0289","171801","2015"
"0359","171822","2015"
"0359","171823","2015"
"0359","171824","2015"
"0581","171851","2015"
"0581","171852","2015"
"0581","171853","2015"
"0581","171854","2015"
"0581","171855","2015"
"0256","171872","2015"
"0256","171873","2015"
"0256","171874","2015"
"0256","171875","2015"
"0256","171876","2015"
"0256","171877","2015"
"0466","171896","2015"
"0466","171897","2015"
"0295","171963","2015"
"0295","171964","2015"
"0295","171965","2015"
"0295","171966","2015"
"0295","171967","2015"
"0295","171968","2015"
"0295","171969","2015"
"0295","171970","2015"
"0295","171971","2015"
"0295","171972","2015"
"0295","171973","2015"
"0295","171974","2015"
"0295","171975","2015"
"0295","171976","2015"
"0295","171977","2015"
"0295","171978","2015"
"0295","171979","2015"
"0295","171980","2015"
"0295","171981","2015"
"0764","172020","2015"
"0764","172021","2015"
"0121","172028","2015"
"0121","172029","2015"
"0121","172030","2015"
"0510","172087","2015"
"0510","172088","2015"
"0510","172089","2015"
"0510","172090","2015"
"0763","172201","2015"
"0763","172202","2015"
"0763","172203","2015"
"0763","172204","2015"
"0763","172205","2015"
"0763","172206","2015"
"0763","172207","2015"
"0763","172208","2015"
"0763","172209","2015"
"0763","172210","2015"
"0763","172211","2015"
"0763","172212","2015"
"0763","172213","2015"
"0763","172214","2015"
"0763","172215","2015"
"0763","172216","2015"
"0763","172217","2015"
"0763","172218","2015"
"0763","172219","2015"
"0763","172220","2015"
"0763","172221","2015"
"0763","172222","2015"
"0763","172223","2015"
"0763","172224","2015"
"0763","172225","2015"
"0763","172226","2015"
"0347","172228","2015"
"0347","172229","2015"
"0347","172230","2015"
"0347","172231","2015"
"0347","172232","2015"
"0347","172233","2015"
"0347","172234","2015"
"0347","172235","2015"
"0347","172236","2015"
"0347","172237","2015"
"0347","172238","2015"
"0347","172239","2015"
"0347","172240","2015"
"0347","172241","2015"
"0347","172242","2015"
"0347","172243","2015"
"0347","172244","2015"
"0707","172263","2015"
"0707","172264","2015"
"0603","172265","2015"
"0603","172266","2015"
"0230","172381","2015"
"0230","172382","2015"
"0230","172383","2015"
"0230","172384","2015"
"0230","172385","2015"
"0230","172386","2015"
"0230","172387","2015"
"0230","172388","2015"
"0230","172389","2015"
"0230","172390","2015"
"0230","172391","2015"
"0230","172392","2015"
"0230","172393","2015"
"0230","172394","2015"
"0230","172395","2015"
"0230","172396","2015"
"0230","172397","2015"
"0230","172398","2015"
"0230","172399","2015"
"0230","172400","2015"
"0230","172401","2015"
"0230","172402","2015"
"0809","172406","2015"
"0809","172407","2015"
"0139","172421","2015"
"0139","172422","2015"
"0139","172423","2015"
"0139","172424","2015"
"0139","172425","2015"
"0139","172426","2015"
"0491","172479","2015"
"0491","172480","2015"
"0491","172481","2015"
"0491","172482","2015"
"0491","172483","2015"
"0491","172484","2015"
"0491","172485","2015"
"0491","172486","2015"
"0491","172487","2015"
"0324","172517","2015"
"0324","172518","2015"
"0324","172519","2015"
"0324","172520","2015"
"0324","172521","2015"
"0725","172625","2015"
"0725","172626","2015"
"0018","172711","2015"
"0604","172893","2015"
"0604","172894","2015"
"0653","172986","2015"
"0653","172987","2015"
"0653","172988","2015"
"0653","172989","2015"
"0653","172990","2015"
"0462","173015","2015"
"0462","173016","2015"
"0462","173017","2015"
"0462","173018","2015"
"0462","173019","2015"
"0462","173020","2015"
"0028","173062","2015"
"0028","173063","2015"
"0377","173092","2015"
"0377","173093","2015"
"0377","173094","2015"
"0377","173095","2015"
"0570","173122","2015"
"0570","173123","2015"
"0570","173124","2015"
"0570","173125","2015"
"0570","173126","2015"
"0570","173127","2015"
"0570","173128","2015"
"0570","173129","2015"
"0570","173130","2015"
"0570","173131","2015"
"0570","173132","2015"
"0570","173133","2015"
"0570","173134","2015"
"0570","173135","2015"
"0570","173136","2015"
"0570","173137","2015"
"0570","173138","2015"
"0570","173139","2015"
"0149","173155","2015"
"0149","173156","2015"
"0149","173157","2015"
"0149","173158","2015"
"0149","173159","2015"
"0149","173160","2015"
"0149","173161","2015"
"0149","173162","2015"
"0480","173167","2015"
"0626","173296","2015"
"0626","173297","2015"
"0626","173298","2015"
"0224","173301","2015"
"0224","173302","2015"
"0224","173303","2015"
"0224","173304","2015"
"0224","173305","2015"
"0224","173306","2015"
"0575","173385","2015"
"0575","173386","2015"
"0575","173387","2015"
"0575","173388","2015"
"0575","173389","2015"
"0575","173390","2015"
"0575","173391","2015"
"0575","173392","2015"
"0575","173393","2015"
"0575","173394","2015"
"0575","173395","2015"
"0575","173396","2015"
"0575","173397","2015"
"0575","173398","2015"
"0285","173410","2015"
"0285","173411","2015"
"0285","173412","2015"
"0285","173413","2015"
"0607","173423","2015"
"0607","173424","2015"
"0177","173540","2015"
"0177","173541","2015"
"0177","173542","2015"
"0177","173543","2015"
"0190","173652","2015"
"0190","173653","2015"
"0190","173654","2015"
"0190","173655","2015"
"0190","173656","2015"
"0190","173657","2015"
"0227","173675","2015"
"0227","173676","2015"
"0227","173677","2015"
"0422","173723","2015"
"0422","173724","2015"
"0422","173725","2015"
"0422","173726","2015"
"0422","173727","2015"
"0422","173728","2015"
"0422","173729","2015"
"0422","173730","2015"
"0422","173731","2015"
"0422","173732","2015"
"0422","173733","2015"
"0422","173734","2015"
"0422","173735","2015"
"0422","173736","2015"
"0422","173737","2015"
"0422","173738","2015"
"0422","173739","2015"
"0422","173740","2015"
"0190","173831","2015"
"0102","173859","2015"
"0102","173860","2015"
"0102","173861","2015"
"0102","173862","2015"
"0238","173957","2015"
"0238","173958","2015"
"0238","173959","2015"
"0238","173960","2015"
"0238","173961","2015"
"0238","173962","2015"
"0238","173963","2015"
"0238","173964","2015"
"0238","173965","2015"
"0238","173966","2015"
"0426","173994","2015"
"0426","173995","2015"
"0426","173996","2015"
"0426","173997","2015"
"0426","173998","2015"
"0426","173999","2015"
"0426","174000","2015"
"0426","174001","2015"
"0426","174002","2015"
"0657","174028","2015"
"0657","174029","2015"
"0375","174073","2015"
"0375","174074","2015"
"0375","174075","2015"
"0375","174076","2015"
"0484","174117","2015"
"0484","174118","2015"
"0484","174119","2015"
"0484","174120","2015"
"0638","174146","2015"
"0638","174147","2015"
"0252","174195","2015"
"0252","174196","2015"
"0252","174197","2015"
"0252","174198","2015"
"0252","174199","2015"
"0252","174200","2015"
"0252","174201","2015"
"0252","174202","2015"
"0485","174209","2015"
"0485","174210","2015"
"0485","174211","2015"
"0485","174212","2015"
"0485","174213","2015"
"0485","174214","2015"
"0485","174215","2015"
"0485","174216","2015"
"0485","174217","2015"
"0485","174218","2015"
"0485","174219","2015"
"0485","174220","2015"
"0515","174320","2015"
"0515","174321","2015"
"0515","174322","2015"
"0515","174323","2015"
"0515","174324","2015"
"0473","174326","2015"
"0473","174327","2015"
"0473","174328","2015"
"0473","174329","2015"
"0473","174330","2015"
"0473","174331","2015"
"0473","174332","2015"
"0473","174333","2015"
"0473","174334","2015"
"0473","174335","2015"
"0473","174336","2015"
"0473","174337","2015"
"0473","174338","2015"
"0473","174339","2015"
"0473","174340","2015"
"0473","174341","2015"
"0473","174342","2015"
"0473","174343","2015"
"0473","174344","2015"
"0473","174345","2015"
"0473","174346","2015"
"0473","174347","2015"
"0473","174348","2015"
"0473","174349","2015"
"0473","174350","2015"
"0473","174351","2015"
"0473","174352","2015"
"0473","174353","2015"
"0473","174354","2015"
"0473","174355","2015"
"0473","174356","2015"
"0473","174357","2015"
"0473","174358","2015"
"0473","174359","2015"
"0473","174360","2015"
"0473","174361","2015"
"0473","174362","2015"
"0473","174363","2015"
"0473","174364","2015"
"0273","174410","2015"
"0273","174411","2015"
"0521","174449","2015"
"0521","174450","2015"
"0521","174451","2015"
"0074","174461","2015"
"0074","174462","2015"
"0074","174463","2015"
"0074","174464","2015"
"0074","174465","2015"
"0074","174466","2015"
"0074","174467","2015"
"0074","174468","2015"
"0074","174469","2015"
"0379","194124","2015"
"0379","194125","2015"
"0379","194126","2015"
"0379","194127","2015"
"0379","194128","2015"
"0379","194129","2015"
"0379","194130","2015"
"0379","194131","2015"
"0379","194132","2015"
"0298","174842","2015"
"0298","174843","2015"
"0298","174844","2015"
"0298","174845","2015"
"0298","174846","2015"
"0298","174847","2015"
"0298","174848","2015"
"0298","174849","2015"
"0298","174850","2015"
"0298","174851","2015"
"0325","174923","2015"
"0325","174924","2015"
"0325","174925","2015"
"0325","174926","2015"
"0325","174927","2015"
"0325","174928","2015"
"0325","174929","2015"
"0325","174930","2015"
"0325","174931","2015"
"0648","174934","2015"
"0648","174935","2015"
"0648","174936","2015"
"0648","174937","2015"
"0648","174938","2015"
"0648","174939","2015"
"0496","174942","2015"
"0496","174943","2015"
"0496","174944","2015"
"0496","174945","2015"
"0496","174946","2015"
"0496","174947","2015"
"0496","174948","2015"
"0496","174949","2015"
"0496","174950","2015"
"0496","174951","2015"
"0496","174952","2015"
"0496","174953","2015"
"0496","174954","2015"
"0496","174955","2015"
"0496","174956","2015"
"0496","174957","2015"
"0496","174958","2015"
"0496","174959","2015"
"0001","175055","2015"
"0001","175056","2015"
"0001","175057","2015"
"0001","175058","2015"
"0001","175059","2015"
"0270","175077","2015"
"0270","175078","2015"
"0270","175079","2015"
"0270","175080","2015"
"0270","175081","2015"
"0270","175082","2015"
"0270","175083","2015"
"0270","175084","2015"
"0270","175085","2015"
"0270","175086","2015"
"0270","175087","2015"
"0270","175088","2015"
"0415","175159","2015"
"0415","175160","2015"
"0415","175161","2015"
"0415","175162","2015"
"0415","175163","2015"
"0415","175164","2015"
"0415","175165","2015"
"0415","175166","2015"
"0415","175167","2015"
"0415","175168","2015"
"0415","175169","2015"
"0415","175170","2015"
"0415","175171","2015"
"0415","175172","2015"
"0415","175173","2015"
"0415","175174","2015"
"0415","175175","2015"
"0251","175234","2015"
"0251","175235","2015"
"0251","175236","2015"
"0251","175237","2015"
"0251","175238","2015"
"0251","175239","2015"
"0251","175240","2015"
"0251","175241","2015"
"0251","175242","2015"
"0251","175243","2015"
"0251","175244","2015"
"0235","175390","2015"
"0235","175391","2015"
"0235","175392","2015"
"0235","175393","2015"
"0235","175394","2015"
"0235","175395","2015"
"0235","175396","2015"
"0560","175427","2015"
"0560","175428","2015"
"0560","175429","2015"
"0560","175430","2015"
"0560","175431","2015"
"0560","175432","2015"
"0560","175433","2015"
"0560","175434","2015"
"0560","175435","2015"
"0560","175436","2015"
"0560","175437","2015"
"0560","175438","2015"
"0560","175439","2015"
"0560","175440","2015"
"0560","175441","2015"
"0560","175442","2015"
"0560","175443","2015"
"0560","175444","2015"
"0560","175445","2015"
"0255","175448","2015"
"0255","175449","2015"
"0255","175450","2015"
"0255","175451","2015"
"0255","175452","2015"
"0255","175453","2015"
"0255","175454","2015"
"0255","175455","2015"
"0255","175456","2015"
"0255","175457","2015"
"0255","175458","2015"
"0436","175529","2015"
"0436","175530","2015"
"0436","175531","2015"
"0436","175532","2015"
"0436","175533","2015"
"0436","175534","2015"
"0436","175535","2015"
"0436","175536","2015"
"0436","175537","2015"
"0520","175674","2015"
"0520","175675","2015"
"0520","175676","2015"
"0520","175677","2015"
"0520","175678","2015"
"0520","175679","2015"
"0520","175680","2015"
"0253","175716","2015"
"0253","175717","2015"
"0253","175718","2015"
"0253","175719","2015"
"0253","175720","2015"
"0253","175721","2015"
"0253","175722","2015"
"0253","175723","2015"
"0253","175724","2015"
"0253","175725","2015"
"0253","175726","2015"
"0253","175727","2015"
"0253","175728","2015"
"0253","175729","2015"
"0737","175761","2015"
"0737","175762","2015"
"0294","175772","2015"
"0294","175773","2015"
"0294","175774","2015"
"0294","175775","2015"
"0294","175776","2015"
"0108","175795","2015"
"0108","175796","2015"
"0108","175797","2015"
"0108","175798","2015"
"0108","175799","2015"
"0108","175800","2015"
"0108","175801","2015"
"0108","175802","2015"
"0108","175803","2015"
"0108","175804","2015"
"0108","175805","2015"
"0108","175806","2015"
"0108","175807","2015"
"0005","175826","2015"
"0005","175827","2015"
"0262","175862","2015"
"0262","175863","2015"
"0262","175864","2015"
"0262","175865","2015"
"0477","175880","2015"
"0477","175881","2015"
"0477","175882","2015"
"0477","175883","2015"
"0477","175884","2015"
"0477","175885","2015"
"0477","175886","2015"
"0477","175887","2015"
"0034","175973","2015"
"0034","175974","2015"
"0034","175975","2015"
"0034","175976","2015"
"0034","175977","2015"
"0034","175978","2015"
"0034","175979","2015"
"0034","175980","2015"
"0034","175981","2015"
"0579","176024","2015"
"0579","176025","2015"
"0579","176026","2015"
"0579","176027","2015"
"0579","176028","2015"
"0579","176029","2015"
"0579","176030","2015"
"0579","176031","2015"
"0579","176032","2015"
"0579","176033","2015"
"0579","176034","2015"
"0579","176035","2015"
"0574","176044","2015"
"0574","176045","2015"
"0574","176046","2015"
"0574","176047","2015"
"0574","176048","2015"
"0574","176049","2015"
"0574","176050","2015"
"0574","176051","2015"
"0574","176052","2015"
"0574","176053","2015"
"0574","176054","2015"
"0254","176069","2015"
"0254","176070","2015"
"0254","176071","2015"
"0254","176072","2015"
"0254","176073","2015"
"0254","176074","2015"
"0254","176075","2015"
"0254","176076","2015"
"0254","176077","2015"
"0254","176078","2015"
"0254","176079","2015"
"0254","176080","2015"
"0254","176081","2015"
"0254","176082","2015"
"0254","176083","2015"
"0254","176084","2015"
"0254","176085","2015"
"0254","176086","2015"
"0254","176087","2015"
"0150","176097","2015"
"0150","176098","2015"
"0150","176099","2015"
"0150","176100","2015"
"0150","176101","2015"
"0150","176102","2015"
"0150","176103","2015"
"0150","176104","2015"
"0150","176105","2015"
"0150","176106","2015"
"0150","176107","2015"
"0150","176108","2015"
"0150","176109","2015"
"0551","176127","2015"
"0551","176128","2015"
"0551","176129","2015"
"0551","176130","2015"
"0551","176131","2015"
"0615","176309","2015"
"0615","176310","2015"
"0615","176311","2015"
"0615","176312","2015"
"0615","176313","2015"
"0615","176314","2015"
"0615","176315","2015"
"0221","176368","2015"
"0221","176369","2015"
"0221","176370","2015"
"0221","176371","2015"
"0202","176450","2015"
"0202","176451","2015"
"0202","176452","2015"
"0202","176453","2015"
"0202","176454","2015"
"0202","176455","2015"
"0202","176456","2015"
"0202","176457","2015"
"0202","176458","2015"
"0202","176459","2015"
"0202","176460","2015"
"0202","176461","2015"
"0202","176462","2015"
"0202","176463","2015"
"0461","176470","2015"
"0461","176471","2015"
"0461","176472","2015"
"0461","176473","2015"
"0461","176474","2015"
"0461","176475","2015"
"0573","176532","2015"
"0573","176533","2015"
"0573","176534","2015"
"0573","176535","2015"
"0573","176536","2015"
"0573","176537","2015"
"0573","176538","2015"
"0573","176539","2015"
"0573","176540","2015"
"0573","176541","2015"
"0573","176542","2015"
"0573","176543","2015"
"0573","176544","2015"
"0573","176545","2015"
"0573","176546","2015"
"0573","176547","2015"
"0573","176548","2015"
"0573","176549","2015"
"0573","176550","2015"
"0573","176551","2015"
"0573","176552","2015"
"0573","176553","2015"
"0573","176554","2015"
"0573","176555","2015"
"0773","176584","2015"
"0773","176585","2015"
"0587","176653","2015"
"0587","176654","2015"
"0587","176655","2015"
"0587","176656","2015"
"0587","176657","2015"
"0513","176713","2015"
"0513","176714","2015"
"0513","176715","2015"
"0513","176716","2015"
"0513","176717","2015"
"0513","176718","2015"
"0513","176719","2015"
"0513","176720","2015"
"0513","176721","2015"
"0513","176722","2015"
"0513","176723","2015"
"0513","176724","2015"
"0513","176725","2015"
"0513","176726","2015"
"0513","176727","2015"
"0178","176740","2015"
"0178","176741","2015"
"0529","176803","2015"
"0529","176804","2015"
"0229","176939","2015"
"0229","176940","2015"
"0229","176941","2015"
"0774","177048","2015"
"0774","177049","2015"
"0774","177050","2015"
"0774","177051","2015"
"0774","177052","2015"
"0774","177053","2015"
"0774","177054","2015"
"0774","177055","2015"
"0774","177056","2015"
"0774","177057","2015"
"0079","177099","2015"
"0079","177100","2015"
"0079","177101","2015"
"0079","177102","2015"
"0079","177103","2015"
"0079","177104","2015"
"0079","177105","2015"
"0079","177106","2015"
"0621","177109","2015"
"0621","177110","2015"
"0621","177111","2015"
"0621","177112","2015"
"0621","177113","2015"
"0621","177114","2015"
"0621","177115","2015"
"0369","177145","2015"
"0369","177146","2015"
"0369","177147","2015"
"0369","177148","2015"
"0369","177149","2015"
"0369","177150","2015"
"0369","177151","2015"
"0369","177152","2015"
"0369","177153","2015"
"0369","177154","2015"
"0369","177155","2015"
"0369","177156","2015"
"0369","177157","2015"
"0369","177158","2015"
"0369","177159","2015"
"0369","177160","2015"
"0369","177161","2015"
"0369","177162","2015"
"0369","177163","2015"
"0369","177164","2015"
"0369","177165","2015"
"0369","177166","2015"
"0369","177167","2015"
"0361","177212","2015"
"0361","177213","2015"
"0361","177214","2015"
"0361","177215","2015"
"0361","177216","2015"
"0361","177217","2015"
"0361","177218","2015"
"0361","177219","2015"
"0361","177220","2015"
"0361","177221","2015"
"0361","177222","2015"
"0639","177240","2015"
"0639","177241","2015"
"0639","177242","2015"
"0639","177243","2015"
"0585","177278","2015"
"0585","177279","2015"
"0243","177357","2015"
"0243","177358","2015"
"0243","177359","2015"
"0243","177360","2015"
"0243","177361","2015"
"0243","177362","2015"
"0243","177363","2015"
"0243","177364","2015"
"0243","177365","2015"
"0243","177366","2015"
"0243","177367","2015"
"0164","177465","2015"
"0164","177466","2015"
"0164","177467","2015"
"0164","177468","2015"
"0164","177469","2015"
"0164","177470","2015"
"0164","177471","2015"
"0164","177472","2015"
"0164","177473","2015"
"0164","177474","2015"
"0164","177475","2015"
"0164","177476","2015"
"0164","177477","2015"
"0164","177478","2015"
"0164","177479","2015"
"0164","177480","2015"
"0164","177481","2015"
"0164","177482","2015"
"0164","177483","2015"
"0164","177484","2015"
"0164","177485","2015"
"0164","177486","2015"
"0201","177489","2015"
"0201","177490","2015"
"0201","177491","2015"
"0201","177492","2015"
"0201","177493","2015"
"0201","177494","2015"
"0201","177495","2015"
"0033","177582","2015"
"0033","177583","2015"
"0033","177584","2015"
"0033","177585","2015"
"0033","177586","2015"
"0033","177587","2015"
"0033","177588","2015"
"0033","177589","2015"
"0089","177610","2015"
"0089","177611","2015"
"0097","177622","2015"
"0384","177628","2015"
"0384","177629","2015"
"0384","177630","2015"
"0384","177631","2015"
"0384","177632","2015"
"0384","177633","2015"
"0384","177634","2015"
"0384","177635","2015"
"0384","177636","2015"
"0384","177637","2015"
"0384","177638","2015"
"0384","177639","2015"
"0384","177640","2015"
"0384","177641","2015"
"0030","177683","2015"
"0030","177684","2015"
"0030","177685","2015"
"0030","177686","2015"
"0030","177687","2015"
"0030","177688","2015"
"0030","177689","2015"
"0030","177690","2015"
"0030","177691","2015"
"0080","177721","2015"
"0080","177722","2015"
"0080","177723","2015"
"0080","177724","2015"
"0080","177725","2015"
"0080","177726","2015"
"0036","177912","2015"
"0036","177913","2015"
"0036","177914","2015"
"0036","177915","2015"
"0036","177916","2015"
"0036","177917","2015"
"0036","177918","2015"
"0036","177919","2015"
"0527","177928","2015"
"0527","177929","2015"
"0527","177930","2015"
"0527","177931","2015"
"0700","178002","2015"
"0700","178003","2015"
"0690","178006","2015"
"0690","178007","2015"
"0020","178068","2015"
"0020","178069","2015"
"0020","178070","2015"
"0020","178071","2015"
"0020","178072","2015"
"0020","178073","2015"
"0813","178127","2015"
"0813","178128","2015"
"0813","178129","2015"
"0813","178130","2015"
"0455","178197","2015"
"0455","178198","2015"
"0455","178199","2015"
"0455","178200","2015"
"0444","178238","2015"
"0444","178239","2015"
"0724","178346","2015"
"0724","178347","2015"
"0056","178348","2015"
"0056","178349","2015"
"0056","178350","2015"
"0056","178351","2015"
"0056","178352","2015"
"0056","178353","2015"
"0056","178354","2015"
"0056","178355","2015"
"0056","178356","2015"
"0056","178357","2015"
"0056","178358","2015"
"0056","178359","2015"
"0056","178360","2015"
"0056","178361","2015"
"0037","178370","2015"
"0037","178371","2015"
"0037","178372","2015"
"0037","178373","2015"
"0037","178374","2015"
"0037","178375","2015"
"0040","178424","2015"
"0040","178425","2015"
"0040","178426","2015"
"0040","178427","2015"
"0769","178460","2015"
"0769","178461","2015"
"0412","178548","2015"
"0412","178549","2015"
"0412","178550","2015"
"0412","178551","2015"
"0412","178552","2015"
"0412","178553","2015"
"0412","178554","2015"
"0412","178555","2015"
"0412","178556","2015"
"0514","178583","2015"
"0514","178584","2015"
"0514","178585","2015"
"0514","178586","2015"
"0514","178587","2015"
"0514","178588","2015"
"0514","178589","2015"
"0514","178590","2015"
"0514","178591","2015"
"0514","178592","2015"
"0514","178593","2015"
"0514","178594","2015"
"0514","178595","2015"
"0514","178596","2015"
"0514","178597","2015"
"0687","178646","2015"
"0687","178647","2015"
"0687","178648","2015"
"0372","178715","2015"
"0372","178716","2015"
"0372","178717","2015"
"0372","178718","2015"
"0372","178719","2015"
"0372","178720","2015"
"0372","178721","2015"
"0372","178722","2015"
"0372","178723","2015"
"0556","178760","2015"
"0556","178761","2015"
"0556","178762","2015"
"0556","178763","2015"
"0367","178801","2015"
"0367","178802","2015"
"0367","178803","2015"
